date;time;height;x;y;temp
14.01.2015;03:11:24.63;20,5;-38,52;-22,70;-2,0
14.01.2015;03:16:38.41;20,5;-43,48;-24,70;-2,0
14.01.2015;03:37:37.30;20,5;-30,70;-31,75;-2,0
14.01.2015;03:47:50.38;20,5;-43,34;-30,98;-2,0
14.01.2015;03:47:58.80;20,5;-47,04;-13,50;-2,0
14.01.2015;03:58:20.10;20,5;-25,58;-17,34;-2,0
14.01.2015;04:08:33.30;20,5;-17,20;-49,84;-2,0
14.01.2015;04:19:06.97;20,5;-31,41;-11,97;-1,5
14.01.2015;04:29:19.97;20,5;-62,10;-21,63;-2,0
14.01.2015;04:29:28.38;20,5;-24,87;-11,97;-2,0
14.01.2015;05:00:28.05;20,5;-47,61;-18,10;-2,0
14.01.2015;05:06:03.38;20,5;-28,71;-9,97;-2,0
14.01.2015;05:16:12.54;20,5;-18,20;-56,74;-1,5
14.01.2015;05:16:24.80;20,5;45,84;-81,13;-1,5
14.01.2015;05:26:46.15;20,5;-21,60;-2,61;-1,5
14.01.2015;05:36:59.30;20,5;-29,84;-22,39;-1,5
14.01.2015;05:37:11.47;20,5;-17,34;-40,64;-1,5
14.01.2015;05:47:24.44;20,5;-67,07;-26,99;-1,5
14.01.2015;05:57:45.88;20,5;-31,98;-18,56;-1,5
14.01.2015;05:57:58.04;20,5;-50,73;-15,03;-2,0
14.01.2015;06:08:19.55;20,5;-43,06;-25,77;-2,0
14.01.2015;06:18:28.88;20,5;-37,23;-16,56;-2,0
14.01.2015;06:18:41.05;20,5;-47,75;-17,34;-2,0
14.01.2015;06:28:54.05;20,5;-25,44;-18,25;-2,0
14.01.2015;06:29:06.30;20,5;-26,86;-17,80;-2,5
14.01.2015;06:39:19.38;20,5;-37,52;-15,65;-2,0
14.01.2015;06:49:40.88;20,5;-32,26;-16,88;-2,5
14.01.2015;07:05:48.96;20,5;-22,31;-21,32;-2,5
14.01.2015;07:16:10.47;20,5;-32,55;-17,95;-3,0
14.01.2015;07:26:23.44;20,5;-30,98;-15,80;-3,0
14.01.2015;07:26:35.60;20,5;-28,99;-19,63;-3,0
14.01.2015;07:36:48.80;20,5;-37,95;-20,86;-3,0
14.01.2015;07:36:57.13;20,5;-20,75;-21,16;-3,0
14.01.2015;07:47:06.38;20,5;-18,05;-4,76;-3,0
14.01.2015;07:47:14.80;20,5;-54,00;-35,73;-3,0
14.01.2015;07:57:27.88;20,5;-17,34;-24,23;-3,0
14.01.2015;07:57:36.30;20,5;-50,16;-7,83;-3,5
14.01.2015;08:07:49.38;20,5;-27,85;-15,65;-3,5
14.01.2015;08:08:01.57;20,5;-29,98;-15,95;-3,5
14.01.2015;08:18:14.57;20,5;-47,04;-16,88;-3,5
14.01.2015;08:18:26.76;20,5;-48,03;-29,91;-3,5
14.01.2015;08:28:48.11;20,5;-35,38;-17,48;-3,5
14.01.2015;08:39:01.30;20,5;-40,93;-17,64;-3,5
14.01.2015;08:39:13.47;20,5;-41,21;-21,02;-3,5
14.01.2015;09:05:53.80;20,5;-16,20;-12,27;-3,5
14.01.2015;09:06:05.97;20,5;-34,11;-19,79;-3,5
14.01.2015;09:16:18.97;20,5;-77,59;-14,42;-3,5
14.01.2015;09:16:27.38;20,5;-42,35;-14,27;-4,0
14.01.2015;09:26:36.57;20,5;-41,49;-29,76;-4,0
14.01.2015;09:26:44.96;20,5;-36,95;-34,81;-3,5
14.01.2015;09:36:57.24;20,5;-36,24;-23,01;-3,5
14.01.2015;10:18:36.85;20,5;-46,33;-17,18;-3,5
14.01.2015;10:29:11.60;20,5;-40,50;-24,08;-3,5
14.01.2015;10:37:04.46;20,5;-45,62;-16,11;-3,5
14.01.2015;10:47:42.41;20,5;-32,40;-18,10;-3,5
14.01.2015;10:57:59.86;20,5;-46,47;-6,29;-3,5
14.01.2015;11:08:35.86;20,5;-40,08;-22,09;-3,5
14.01.2015;11:18:51.94;20,5;-41,35;-24,70;-3,0
14.01.2015;11:19:00.36;20,5;-35,95;-16,41;-3,0
14.01.2015;11:29:16.30;20,5;-39,51;-24,84;-3,0
14.01.2015;11:50:09.10;20,5;-79,86;11,88;-2,0
14.01.2015;11:50:17.46;20,5;-76,59;-6,29;-2,0
14.01.2015;12:00:49.77;20,5;-95,49;19,80;-2,0
14.01.2015;12:11:14.18;20,5;-99,33;19,35;-1,0
14.01.2015;12:21:24.35;20,5;-92,65;31,23;-1,0
14.01.2015;12:21:36.60;20,5;-109,27;66,59;-0,5
14.01.2015;12:47:12.60;20,5;-73,75;9,29;-0,5
14.01.2015;12:47:24.77;20,5;-63,52;13,86;-1,0
14.01.2015;12:57:34.10;20,5;-41,78;-12,42;-1,0
14.01.2015;13:07:55.60;20,5;-17,63;-16,11;-1,0
14.01.2015;13:08:07.77;20,5;-40,36;-26,99;-1,0
14.01.2015;13:18:20.77;20,5;-55,70;-23,01;-1,0
14.01.2015;13:18:32.93;20,5;-50,73;-27,30;-1,0
14.01.2015;13:28:55.18;20,5;-40,79;-39,41;-1,0
14.01.2015;13:39:08.22;20,5;-47,89;-39,88;-1,0
14.01.2015;13:39:20.40;20,5;-37,52;-49,54;-0,5
14.01.2015;13:49:41.85;20,5;-48,88;-33,28;-0,5
14.01.2015;13:59:51.18;20,5;-64,38;-45,70;-0,5
14.01.2015;14:00:03.35;20,5;-32,12;-11,35;-0,5
14.01.2015;14:10:12.68;20,5;-37,52;-7,05;-0,5
14.01.2015;14:14:24.43;20,5;-66,36;-29,91;-0,5
14.01.2015;14:24:45.85;20,5;-48,46;-20,86;-0,5
14.01.2015;14:24:58.10;20,5;-38,37;-21,78;-1,0
14.01.2015;14:35:07.27;20,5;-34,25;-21,16;-1,0
14.01.2015;14:45:28.68;20,5;-35,67;-27,30;-1,0
14.01.2015;14:45:37.10;20,5;-36,95;-22,39;-1,0
14.01.2015;15:50:02.79;20,5;4,40;-14,11;-1,0
14.01.2015;16:00:56.26;20,5;-34,96;-12,58;-1,0
14.01.2015;16:01:04.82;20,5;-43,34;-19,48;99,0
14.01.2015;16:12:20.23;20,5;6,95;0,30;-1,5
14.01.2015;16:12:28.70;20,5;-30,13;-18,87;-1,5
14.01.2015;16:33:03.23;20,5;-16,63;-37,27;-2,0
14.01.2015;16:33:13.92;20,5;-34,53;-19,02;-2,0
14.01.2015;16:43:27.04;20,5;26,40;-50,00;-2,0
14.01.2015;17:04:25.96;20,5;-25,87;-20,25;-2,0
14.01.2015;17:28:34.50;20,5;-57,98;-21,63;-2,0
14.01.2015;17:28:46.79;20,5;-31,41;-19,33;-2,0
14.01.2015;17:38:55.98;20,5;-28,28;-24,23;-2,0
14.01.2015;17:39:04.48;20,5;-66,65;-24,23;-2,0
14.01.2015;17:49:13.87;20,5;-19,76;-55,52;-2,0
14.01.2015;17:49:22.29;20,5;-17,34;-11,05;-2,5
14.01.2015;18:01:03.87;20,5;-29,27;-19,48;-2,5
14.01.2015;18:01:12.29;20,5;-29,27;-16,72;-2,5
14.01.2015;18:11:28.29;20,5;-41,21;-8,13;-2,5
14.01.2015;18:11:36.60;20,5;-38,37;-9,66;-3,0
14.01.2015;18:21:49.79;20,5;11,77;-33,44;-3,0
14.01.2015;18:32:11.29;20,5;-32,55;-28,07;-3,0
14.01.2015;18:32:19.65;20,5;-37,95;-21,94;-3,5
14.01.2015;18:42:32.79;20,5;-38,66;-31,90;-3,5
14.01.2015;18:42:44.95;20,5;-31,69;-14,42;-3,5
14.01.2015;18:52:57.95;20,5;-34,39;-29,30;-3,5
14.01.2015;18:53:10.12;20,5;-37,66;-25,62;-3,5
14.01.2015;19:03:23.29;20,5;-43,77;-31,90;-3,5
14.01.2015;19:14:03.92;20,5;-18,34;-18,25;-3,5
14.01.2015;19:24:49.00;20,5;-45,62;-15,03;-3,5
14.01.2015;19:35:09.20;20,5;-45,34;-18,10;-3,5
14.01.2015;19:35:21.50;20,5;-30,27;-14,11;-3,5
14.01.2015;19:41:02.76;20,5;-41,78;-12,27;-3,5
14.01.2015;19:51:12.10;20,5;-12,94;-27,45;-3,5
14.01.2015;19:51:24.26;20,5;-15,21;-15,19;-4,0
14.01.2015;20:01:37.29;20,5;-44,91;-8,74;-3,5
14.01.2015;20:01:45.68;20,5;-35,95;-12,42;-3,5
14.01.2015;20:11:58.79;20,5;-45,48;-24,84;-3,5
14.01.2015;20:12:11.10;20,5;-50,59;-5,98;-3,5
14.01.2015;20:22:31.28;20,5;-45,05;-3,69;-3,5
14.01.2015;20:22:39.68;20,5;-38,52;-13,66;-3,5
14.01.2015;20:34:21.10;20,5;-51,30;-1,23;-3,5
14.01.2015;20:34:29.56;20,5;-7,11;-22,24;-3,5
14.01.2015;20:45:12.67;20,5;-84,55;-19,02;-3,5
14.01.2015;20:54:28.85;20,5;56,77;-47,85;-3,5
14.01.2015;20:54:41.07;20,5;-41,64;-12,42;-3,5
14.01.2015;21:05:25.40;20,5;-56,84;-0,31;-3,5
14.01.2015;21:16:18.03;20,5;-39,37;3,50;-3,5
14.01.2015;21:16:30.20;20,5;-34,96;-15,95;-3,5
14.01.2015;21:27:14.57;20,5;-31,41;-24,08;-3,5
14.01.2015;21:27:26.75;20,5;-34,67;-19,94;-3,5
14.01.2015;21:29:13.71;20,5;-43,20;-17,18;-3,5
14.01.2015;21:49:49.00;20,5;-41,49;-14,73;-3,5
14.01.2015;22:00:10.50;20,5;-36,66;-14,42;-3,5
14.01.2015;22:00:22.67;20,5;-39,79;-10,74;-3,5
14.01.2015;22:10:32.00;20,5;-10,52;-23,77;-3,5
14.01.2015;22:10:40.34;20,5;-25,30;-18,71;-3,5
14.01.2015;22:21:01.78;20,5;-54,85;-25,46;-3,5
14.01.2015;22:31:15.00;20,5;-22,59;-16,72;-3,5
14.01.2015;22:31:27.15;20,5;-29,84;-5,38;-3,5
14.01.2015;22:41:40.14;20,5;-56,84;-14,73;-3,5
14.01.2015;22:41:52.32;20,5;-14,21;-25,77;-3,5
14.01.2015;23:02:26.76;20,5;-38,66;-11,05;-3,5
14.01.2015;23:02:35.15;20,5;-29,98;-18,25;-3,5
14.01.2015;23:12:48.14;20,5;-39,79;-17,48;-3,5
14.01.2015;23:13:00.31;20,5;-29,56;-19,17;-3,0
14.01.2015;23:17:50.85;20,5;-51,73;-8,28;-3,5
14.01.2015;23:28:12.23;20,5;-65,51;-6,60;-3,0
14.01.2015;23:48:58.95;20,5;-37,80;-15,03;-3,0
14.01.2015;23:59:20.32;20,5;-33,68;-18,56;-3,0
15.01.2015;00:09:29.57;20,5;-32,40;-14,73;-3,0
15.01.2015;00:30:16.23;20,5;17,59;-45,40;-3,0
15.01.2015;00:30:28.50;20,5;16,18;-34,35;-2,5
15.01.2015;00:40:37.64;20,5;-38,09;-15,65;-2,5
15.01.2015;00:50:59.07;20,5;-34,82;-19,63;-2,5
15.01.2015;00:51:11.23;20,5;-31,13;8,38;-2,5
15.01.2015;01:01:24.26;20,5;-25,16;-10,89;-2,5
15.01.2015;01:01:36.45;20,5;-48,03;-23,01;-2,5
15.01.2015;01:06:08.07;20,5;-28,00;-36,81;-2,5
15.01.2015;01:06:20.26;20,5;-44,20;-29,91;-2,5
15.01.2015;01:16:29.57;20,5;-32,83;-44,94;-2,5
15.01.2015;01:16:38.00;20,5;49,10;-65,95;-2,5
15.01.2015;01:37:19.50;20,5;-105,16;111,84;-2,5
15.01.2015;01:37:31.70;20,5;-135,70;-117,32;-2,5
15.01.2015;01:48:15.70;20,5;94,95;-111,49;-2,5
15.01.2015;01:59:08.07;20,5;-10,09;-12,42;-2,5
15.01.2015;01:59:16.50;20,5;-16,63;-25,46;-2,5
15.01.2015;02:10:28.64;20,5;-77,16;-67,79;-2,5
15.01.2015;02:20:53.07;20,5;-45,48;-23,93;-2,5
15.01.2015;02:42:55.00;20,5;-5,69;-30,21;-2,5
15.01.2015;02:53:39.07;20,5;-2,13;-7,83;99,0
15.01.2015;03:04:54.15;20,5;-7,82;-34,05;-2,5
15.01.2015;03:15:30.57;20,5;-26,15;-26,38;-2,5
15.01.2015;03:15:42.76;20,5;-28,56;-14,27;-2,5
15.01.2015;03:25:52.07;20,5;17,17;-39,57;-2,5
15.01.2015;03:26:00.57;20,5;-28,85;-16,72;-2,5
15.01.2015;03:36:13.59;20,5;-36,38;-35,59;-2,5
15.01.2015;03:36:25.76;20,5;-103,30;3,80;-2,5
15.01.2015;03:46:38.78;20,5;-15,35;-30,98;-2,5
15.01.2015;03:57:00.20;20,5;-7,82;-9,82;-2,5
15.01.2015;03:57:08.67;20,5;-29,56;-45,24;-2,5
15.01.2015;04:07:21.67;20,5;-13,08;-37,58;-2,5
15.01.2015;04:07:33.85;20,5;-47,04;-13,66;-2,5
15.01.2015;04:17:47.00;20,5;-23,16;-24,84;-2,5
15.01.2015;04:17:59.15;20,5;-24,30;-19,33;-2,5
15.01.2015;04:28:12.15;20,5;-27,14;-35,27;-2,5
15.01.2015;04:28:20.57;20,5;9,37;-46,32;-2,5
15.01.2015;04:38:30.00;20,5;-28,85;-22,85;-2,5
15.01.2015;04:42:45.07;20,5;-41,92;-29,45;-2,5
15.01.2015;04:42:53.50;20,5;-5,69;-13,96;-2,5
15.01.2015;05:24:18.50;20,5;-16,48;-36,50;-2,5
15.01.2015;05:24:26.82;20,5;-41,78;-23,01;-2,5
15.01.2015;05:34:40.00;20,5;-40,08;-17,80;-2,5
15.01.2015;05:34:52.15;20,5;-78,02;-67,02;-2,5
15.01.2015;05:45:05.15;20,5;-46,19;-17,48;-2,5
15.01.2015;05:45:17.32;20,5;-27,85;-19,48;-2,5
15.01.2015;05:55:30.50;20,5;-51,30;-4,91;-2,5
15.01.2015;05:55:42.65;20,5;-20,47;-35,59;-2,5
15.01.2015;06:05:55.65;20,5;-38,66;-5,22;-2,5
15.01.2015;06:06:07.82;20,5;-58,13;-58,13;-2,5
15.01.2015;06:16:21.00;20,5;-43,48;31,69;-2,5
15.01.2015;06:16:33.15;20,5;-22,74;-0,92;-2,5
15.01.2015;06:26:54.65;20,5;-41,35;-25,16;-2,5
15.01.2015;06:30:55.21;20,5;-1,99;-33,90;-2,5
15.01.2015;06:31:03.65;20,5;-60,11;-0,77;-2,5
15.01.2015;06:41:25.15;20,5;-47,89;-23,16;-2,5
15.01.2015;06:51:34.50;20,5;-75,03;-33,28;-2,0
15.01.2015;06:51:46.65;20,5;-87,11;-24,08;-2,0
15.01.2015;07:01:59.65;20,5;-43,63;-15,03;-2,0
15.01.2015;07:02:11.82;20,5;-10,80;-33,74;-2,0
15.01.2015;07:12:25.00;20,5;-46,05;-27,76;-2,0
15.01.2015;07:12:37.15;20,5;-50,02;-9,52;-2,0
15.01.2015;07:33:11.70;20,5;-61,10;-13,80;-1,5
15.01.2015;07:33:24.00;20,5;-48,03;-20,09;-1,5
15.01.2015;07:43:37.07;20,5;-43,06;-9,82;-2,0
15.01.2015;07:43:49.23;20,5;-40,64;-39,57;-1,5
15.01.2015;07:53:58.57;20,5;-23,88;-25,77;-1,5
15.01.2015;07:54:07.00;20,5;-44,05;-23,31;-1,5
15.01.2015;08:14:41.50;20,5;-39,79;-19,79;-1,5
15.01.2015;08:14:53.65;20,5;-24,45;-29,91;-1,5
15.01.2015;08:19:01.00;20,5;-46,90;-9,82;-1,5
15.01.2015;08:19:09.32;20,5;-46,47;-27,91;-1,5
15.01.2015;08:29:22.50;20,5;-36,66;-24,39;-1,5
15.01.2015;08:29:34.65;20,5;-47,46;-16,88;-1,5
15.01.2015;09:32:03.04;20,5;83,02;-51,23;-1,0
15.01.2015;09:32:11.43;20,5;-68,78;77,86;-0,5
15.01.2015;09:42:38.64;20,5;-159,58;0,45;-0,5
15.01.2015;09:42:50.81;20,5;82,60;-2,91;-0,5
15.01.2015;09:53:13.25;20,5;-85,69;-12,27;-0,5
15.01.2015;09:53:25.40;20,5;116,38;-15,03;0,0
15.01.2015;10:03:38.39;20,5;-46,19;-83,89;0,0
15.01.2015;10:03:50.67;20,5;146,18;-144,62;0,0
15.01.2015;10:09:45.25;20,5;90,12;-240,91;0,0
15.01.2015;10:19:58.23;20,5;4,11;379,32;0,0
15.01.2015;10:20:10.39;20,5;220,98;28,19;0,0
15.01.2015;10:40:57.17;20,5;258,98;-133,42;0,5
15.01.2015;10:51:15.17;20,5;75,64;52,72;0,5
15.01.2015;11:12:13.98;20,5;-1,57;-114,25;0,5
15.01.2015;11:22:27.17;20,5;98,78;-21,02;0,5
15.01.2015;11:22:39.34;20,5;162,36;-69,78;0,5
15.01.2015;11:32:48.67;20,5;21,57;-40,95;0,5
15.01.2015;11:43:10.17;20,5;73,94;-14,73;0,5
15.01.2015;11:43:22.34;20,5;101,76;-41,10;0,5
15.01.2015;11:53:35.32;20,5;65,00;-62,27;0,5
15.01.2015;11:53:43.75;20,5;-21,46;-63,49;0,5
15.01.2015;12:00:26.90;20,5;50,95;-28,98;0,5
15.01.2015;12:10:50.34;20,5;-56,70;-16,11;0,5
15.01.2015;12:20:59.67;20,5;-55,56;-42,48;0,5
15.01.2015;12:21:11.82;20,5;52,65;16,15;1,0
15.01.2015;12:31:24.81;20,5;125,03;-23,01;1,0
15.01.2015;12:41:58.40;20,5;-42,35;-59,66;1,0
15.01.2015;13:02:45.04;20,5;-22,88;424,41;1,0
15.01.2015;13:23:19.39;20,5;0,42;-26,23;1,0
15.01.2015;13:34:03.89;20,5;-30,98;4,41;1,0
15.01.2015;13:34:12.26;20,5;-13,08;21,48;1,0
15.01.2015;13:44:25.29;20,5;-16,63;-2,91;1,0
15.01.2015;13:44:33.67;20,5;-51,87;-31,13;1,0
15.01.2015;13:49:00.00;20,5;-74,46;36,11;1,0
15.01.2015;13:49:12.17;20,5;13,77;-19,79;1,0
15.01.2015;13:59:27.00;20,5;-18,76;-43,55;1,0
15.01.2015;13:59:35.42;20,5;97,08;-58,43;1,0
15.01.2015;14:09:48.50;20,5;12,91;-38,34;1,0
15.01.2015;14:10:00.68;20,5;215,59;-165,16;1,0
15.01.2015;14:20:10.00;20,5;29,38;-87,27;1,0
15.01.2015;14:20:22.15;20,5;-77,16;27,27;1,0
15.01.2015;14:30:35.15;20,5;-83,70;-52,76;1,0
15.01.2015;14:30:43.57;20,5;-50,30;40,68;1,5
15.01.2015;14:40:56.68;20,5;-54,71;-38,19;1,5
15.01.2015;14:51:30.64;20,5;-12,23;9,75;1,5
15.01.2015;15:12:52.84;20,5;130,29;123,27;1,5
15.01.2015;15:13:03.60;20,5;26,96;-33,28;1,5
15.01.2015;15:23:47.14;20,5;-36,24;138,51;1,5
15.01.2015;15:34:31.70;20,5;-55,99;-69,48;1,5
15.01.2015;15:34:40.10;20,5;149,73;5,63;1,5
15.01.2015;15:37:12.60;20,5;249,55;17,67;1,5
15.01.2015;15:47:49.67;20,5;-54,28;-70,85;1,5
15.01.2015;18:04:52.75;20,5;83,30;-18,25;1,5
15.01.2015;18:15:27.00;20,5;22,84;-63,95;1,5
15.01.2015;18:36:15.07;20,5;124,18;-105,52;1,5
15.01.2015;18:46:24.70;20,5;-8,67;-115,33;1,5
15.01.2015;18:46:33.12;20,5;-7,53;-58,43;1,5
15.01.2015;18:55:44.68;20,5;-30,84;-5,22;1,5
15.01.2015;18:55:56.85;20,5;-13,22;-27,76;1,5
15.01.2015;19:07:13.40;20,5;35,34;75,12;1,5
15.01.2015;19:07:25.68;20,5;-121,49;-102,29;1,5
15.01.2015;19:10:48.31;20,5;-26,29;38,55;1,5
15.01.2015;19:11:00.60;20,5;17,73;26,97;1,5
15.01.2015;19:21:22.60;20,5;-17,63;-14,42;1,5
15.01.2015;19:31:32.25;20,5;-23,02;107,58;1,5
15.01.2015;19:31:40.70;20,5;-42,91;-9,20;1,5
15.01.2015;19:41:54.21;20,5;30,37;121,45;1,5
15.01.2015;19:42:06.37;20,5;-160,29;-10,43;1,5
15.01.2015;19:52:16.17;20,5;-110,41;-102,29;1,5
15.01.2015;19:52:28.37;20,5;-260,38;-171,15;1,5
15.01.2015;20:02:38.00;20,5;-79,15;-80,67;1,5
15.01.2015;20:02:50.23;20,5;-49,02;32,15;1,5
15.01.2015;20:34:06.28;20,5;1,27;-134,04;1,0
15.01.2015;20:34:14.60;20,5;91,40;-47,70;1,0
15.01.2015;20:44:55.37;20,5;126,31;50,13;1,0
15.01.2015;20:45:07.56;20,5;-111,84;22,24;1,0
15.01.2015;20:57:49.15;20,5;178,83;-79,90;1,0
15.01.2015;21:08:23.43;20,5;-4,84;-60,27;1,0
15.01.2015;21:18:45.43;20,5;-28,56;-26,38;1,0
15.01.2015;21:28:58.85;20,5;-23,73;-14,27;1,0
15.01.2015;21:49:46.43;20,5;-53,15;-10,13;1,0
15.01.2015;21:49:54.85;20,5;-1,71;-81,90;1,0
15.01.2015;22:00:08.15;20,5;-14,92;-50,15;1,0
15.01.2015;22:00:20.43;20,5;-55,42;66,13;1,0
15.01.2015;22:10:33.85;20,5;-20,04;-0,92;1,0
15.01.2015;22:10:46.03;20,5;-29,13;-37,42;1,0
15.01.2015;22:20:59.48;20,5;8,52;-47,55;1,0
15.01.2015;22:21:11.65;20,5;174,99;72,98;1,0
15.01.2015;22:31:21.42;20,5;-76,31;-3,99;1,0
15.01.2015;22:31:33.60;20,5;-147,78;2,74;1,0
15.01.2015;22:41:43.18;20,5;-12,94;-61,50;1,0
15.01.2015;22:41:55.43;20,5;-35,95;-82,20;1,0
15.01.2015;22:44:54.54;20,5;-96,34;44,34;1,0
15.01.2015;22:45:02.96;20,5;-28,56;-60,12;1,0
15.01.2015;22:55:16.46;20,5;86,43;126,16;1,0
15.01.2015;23:05:50.31;20,5;154,27;74,51;1,0
15.01.2015;23:16:03.73;20,5;0,00;95,38;0,5
15.01.2015;23:16:15.98;20,5;-187,43;1,06;0,5
15.01.2015;23:26:29.48;20,5;-62,67;-28,84;0,5
15.01.2015;23:47:17.12;20,5;-44,20;-15,80;0,5
15.01.2015;23:57:51.23;20,5;-31,55;-21,48;0,5
16.01.2015;00:08:04.68;20,5;-24,59;-7,05;0,5
16.01.2015;00:08:16.87;20,5;-21,60;-17,34;0,5
16.01.2015;00:18:26.53;20,5;-7,68;-52,14;0,5
16.01.2015;00:18:34.90;20,5;-31,69;-21,02;0,5
16.01.2015;19:21:49.21;20,5;-32,55;-23,31;0,0
16.01.2015;19:42:48.46;20,5;-92,94;0,61;0,0
16.01.2015;19:53:01.78;20,5;-23,45;-30,06;0,0
16.01.2015;19:53:14.04;20,5;-32,83;-23,62;0,0
16.01.2015;20:03:27.20;20,5;-8,24;-7,52;0,0
16.01.2015;20:03:39.39;20,5;-15,35;-34,97;0,0
16.01.2015;20:13:48.85;20,5;-52,72;59,88;0,0
16.01.2015;20:17:24.14;20,5;-56,55;7,92;0,0
16.01.2015;20:27:37.32;20,5;-48,17;-59,35;0,0
16.01.2015;20:27:45.73;20,5;-118,80;-23,62;-0,5
16.01.2015;20:37:59.06;20,5;-44,91;-21,94;0,0
16.01.2015;20:38:07.40;20,5;-32,12;-33,28;0,0
16.01.2015;20:48:20.75;20,5;-60,25;-25,62;0,0
16.01.2015;20:58:42.40;20,5;14,90;-15,65;-0,5
16.01.2015;20:58:50.81;20,5;-34,25;-39,27;-0,5
16.01.2015;21:09:06.60;20,5;-69,06;-33,59;-0,5
16.01.2015;21:09:15.10;20,5;-56,55;1,37;-0,5
16.01.2015;21:19:28.20;20,5;-28,85;-28,53;-0,5
16.01.2015;21:19:40.40;20,5;-26,58;-14,42;-0,5
16.01.2015;21:30:01.93;20,5;75,50;-13,04;-0,5
16.01.2015;21:40:15.10;20,5;-17,20;-25,16;-0,5
16.01.2015;21:40:27.28;20,5;12,91;-14,57;-0,5
16.01.2015;21:50:40.31;20,5;-18,76;-17,48;-0,5
16.01.2015;21:50:52.60;20,5;-46,33;-3,38;-0,5
16.01.2015;22:01:05.68;20,5;-56,84;30,47;-0,5
16.01.2015;22:01:17.85;20,5;45,84;-25,77;-0,5
16.01.2015;22:05:32.32;20,5;117,23;-98,61;-0,5
16.01.2015;22:15:53.87;20,5;-72,90;-37,88;-0,5
16.01.2015;22:26:27.68;20,5;-44,05;-23,47;-0,5
16.01.2015;22:36:36.89;20,5;-48,03;-31,59;-0,5
16.01.2015;22:36:45.37;20,5;207,49;-84,04;-0,5
16.01.2015;22:46:58.43;20,5;-72,33;-4,91;-0,5
16.01.2015;22:47:10.70;20,5;1,55;-42,02;-0,5
16.01.2015;22:57:23.75;20,5;-17,77;-25,30;-0,5
16.01.2015;22:57:35.92;20,5;-14,21;-28,38;-0,5
16.01.2015;23:07:49.10;20,5;-71,77;-26,07;-0,5
16.01.2015;23:07:57.43;20,5;-18,62;-24,70;-0,5
16.01.2015;23:29:46.28;20,5;4,40;-36,35;-0,5
16.01.2015;23:40:30.28;20,5;-30,84;-23,62;-0,5
16.01.2015;23:51:34.85;20,5;-11,80;-19,94;-0,5
16.01.2015;23:53:23.68;20,5;21,14;-25,30;-0,5
17.01.2015;00:14:10.35;20,5;-28,99;-19,94;-0,5
17.01.2015;00:14:22.60;20,5;-33,26;-31,29;-0,5
17.01.2015;00:24:35.68;20,5;116,09;-111,65;-0,5
17.01.2015;00:24:44.10;20,5;175,13;-44,48;-0,5
17.01.2015;00:45:45.78;20,5;-71,62;-21,48;-1,0
17.01.2015;00:56:29.78;20,5;-20,61;-25,16;-1,0
17.01.2015;00:56:38.18;20,5;-32,83;-25,62;-1,0
17.01.2015;01:06:51.18;20,5;-33,68;-25,30;-1,0
17.01.2015;01:07:03.35;20,5;-16,63;-18,10;-1,0
17.01.2015;01:17:16.34;20,5;35,20;18,44;-1,0
17.01.2015;01:17:28.60;20,5;-40,50;61,86;-1,0
17.01.2015;01:27:41.68;20,5;-6,54;-29,91;-1,0
17.01.2015;01:38:15.35;20,5;-28,85;-19,17;-0,5
17.01.2015;01:41:05.60;20,5;-79,01;5,94;-0,5
17.01.2015;01:41:17.76;20,5;-118,94;30,93;-0,5
17.01.2015;01:51:27.10;20,5;-32,40;-17,64;-0,5
17.01.2015;01:51:39.26;20,5;-27,14;-23,77;-0,5
17.01.2015;02:01:52.26;20,5;-24,59;-26,38;-0,5
17.01.2015;02:12:13.68;20,5;-29,41;-12,73;-0,5
17.01.2015;02:12:25.85;20,5;-12,09;-29,14;-0,5
17.01.2015;02:22:38.82;20,5;-43,20;-9,66;-0,5
17.01.2015;02:22:47.28;20,5;-40,79;-11,51;-0,5
17.01.2015;02:32:56.60;20,5;-28,00;-59,35;-0,5
17.01.2015;02:33:08.76;20,5;-98,34;-18,56;-0,5
17.01.2015;02:43:21.76;20,5;-59,54;-67,02;-0,5
17.01.2015;02:43:33.95;20,5;-33,96;-9,05;-0,5
17.01.2015;02:53:43.18;20,5;8,66;-12,88;-0,5
17.01.2015;02:53:55.35;20,5;-71,62;-15,34;-0,5
17.01.2015;03:04:04.68;20,5;51,38;-0,62;-0,5
17.01.2015;03:04:16.85;20,5;-79,44;-36,35;0,0
17.01.2015;03:14:26.18;20,5;-31,69;-9,05;0,0
17.01.2015;03:14:38.35;20,5;-44,05;-24,23;0,0
17.01.2015;03:28:35.68;20,5;-62,67;55,16;-0,5
17.01.2015;03:28:44.10;20,5;-16,48;-42,18;0,0
17.01.2015;03:38:57.18;20,5;-58,55;-15,80;0,0
17.01.2015;03:49:18.68;20,5;4,54;-10,74;0,0
17.01.2015;03:49:27.10;20,5;-46,33;-53,38;0,0
17.01.2015;03:59:36.28;20,5;-20,89;-29,30;0,0
17.01.2015;03:59:48.43;20,5;-48,32;-21,02;0,0
17.01.2015;04:10:01.60;20,5;-16,34;-29,60;0,0
17.01.2015;04:10:13.76;20,5;-38,80;8,68;0,0
17.01.2015;04:20:26.76;20,5;-18,48;-19,33;0,0
17.01.2015;04:20:35.18;20,5;41,87;-4,60;0,0
